loan_id,due_date,paid_date,mob,due_amount,paid_amount,dpd
LOAN0001688,2026-03-01,2026-02-28,1,6525.16,6525.16,0
LOAN0001688,2026-04-01,2026-03-30,2,6525.16,6525.16,0
LOAN0001688,2026-05-01,2026-04-30,3,6525.16,6525.16,0
LOAN0001688,2026-06-01,2026-05-31,4,6525.16,6525.16,0
LOAN0001688,2026-07-01,2026-07-01,5,6525.16,6525.16,0
LOAN0001688,2026-08-01,2026-07-30,6,6525.16,6525.16,0
LOAN0001688,2026-09-01,2026-09-01,7,6525.16,6525.16,0
LOAN0001688,2026-10-01,2026-10-01,8,6525.16,6525.16,0
LOAN0001689,2026-05-01,2026-05-26,1,16043.11,12816.84,25
LOAN0001689,2026-06-01,2026-05-30,2,16043.11,16043.11,0
LOAN0001689,2026-07-01,2026-06-30,3,16043.11,16043.11,0
LOAN0001689,2026-08-01,2026-07-30,4,16043.11,16043.11,0
LOAN0001689,2026-09-01,2026-08-30,5,16043.11,16043.11,0
LOAN0001689,2026-10-01,2026-09-29,6,16043.11,16043.11,0
LOAN0001689,2026-11-01,2026-10-30,7,16043.11,16043.11,0
LOAN0001689,2026-12-01,2026-11-30,8,16043.11,16043.11,0
LOAN0001690,2026-05-01,2026-05-01,1,7342.56,7342.56,0
LOAN0001690,2026-06-01,2026-05-31,2,7342.56,7342.56,0
LOAN0001690,2026-07-01,2026-06-30,3,7342.56,7342.56,0
LOAN0001690,2026-08-01,2026-07-30,4,7342.56,7342.56,0
LOAN0001690,2026-09-01,2026-08-30,5,7342.56,7342.56,0
LOAN0001690,2026-10-01,2026-09-29,6,7342.56,7342.56,0
LOAN0001690,2026-11-01,2026-10-30,7,7342.56,7342.56,0
LOAN0001690,2026-12-01,2026-11-30,8,7342.56,7342.56,0
LOAN0001691,2025-09-01,2025-09-01,1,1561.34,1561.34,0
LOAN0001691,2025-10-01,2025-10-01,2,1561.34,1561.34,0
LOAN0001691,2025-11-01,2025-11-01,3,1561.34,1561.34,0
LOAN0001691,2025-12-01,2025-11-30,4,1561.34,1561.34,0
LOAN0001691,2026-01-01,2025-12-30,5,1561.34,1561.34,0
LOAN0001691,2026-02-01,2026-01-31,6,1561.34,1561.34,0
LOAN0001691,2026-03-01,2026-02-27,7,1561.34,1561.34,0
LOAN0001691,2026-04-01,2026-03-31,8,1561.34,1561.34,0
LOAN0001692,2026-04-01,2026-03-30,1,1804.12,1804.12,0
LOAN0001692,2026-05-01,2026-04-29,2,1804.12,1804.12,0
LOAN0001692,2026-06-01,2026-05-31,3,1804.12,1804.12,0
LOAN0001692,2026-07-01,2026-06-30,4,1804.12,1804.12,0
LOAN0001692,2026-08-01,2026-07-30,5,1804.12,1804.12,0
LOAN0001692,2026-09-01,2026-08-31,6,1804.12,1804.12,0
LOAN0001692,2026-10-01,2026-10-01,7,1804.12,1804.12,0
LOAN0001692,2026-11-01,2026-10-31,8,1804.12,1804.12,0
LOAN0001693,2025-10-01,2025-09-29,1,8272.7,8272.7,0
LOAN0001693,2025-11-01,2025-10-31,2,8272.7,8272.7,0
LOAN0001693,2025-12-01,2025-11-30,3,8272.7,8272.7,0
LOAN0001693,2026-01-01,2026-01-01,4,8272.7,8272.7,0
LOAN0001693,2026-02-01,2026-01-31,5,8272.7,8272.7,0
LOAN0001693,2026-03-01,2026-02-27,6,8272.7,8272.7,0
LOAN0001693,2026-04-01,2026-04-01,7,8272.7,8272.7,0
LOAN0001693,2026-05-01,2026-04-30,8,8272.7,8272.7,0
LOAN0001694,2026-06-01,2026-07-11,1,3891.03,3026.09,40
LOAN0001694,2026-07-01,2026-07-01,2,3891.03,3891.03,0
LOAN0001694,2026-08-01,2026-07-30,3,3891.03,3891.03,0
LOAN0001694,2026-09-01,2026-08-30,4,3891.03,3891.03,0
LOAN0001694,2026-10-01,2026-09-30,5,3891.03,3891.03,0
LOAN0001694,2026-11-01,2026-10-31,6,3891.03,3891.03,0
LOAN0001694,2026-12-01,2026-11-30,7,3891.03,3891.03,0
LOAN0001694,2027-01-01,2026-12-30,8,3891.03,3891.03,0
LOAN0001695,2026-04-01,2026-03-30,1,5331.81,5331.81,0
LOAN0001695,2026-05-01,2026-04-29,2,5331.81,5331.81,0
LOAN0001695,2026-06-01,2026-05-31,3,5331.81,5331.81,0
LOAN0001695,2026-07-01,2026-07-01,4,5331.81,5331.81,0
LOAN0001695,2026-08-01,2026-07-31,5,5331.81,5331.81,0
LOAN0001695,2026-09-01,2026-09-01,6,5331.81,5331.81,0
LOAN0001695,2026-10-01,2026-11-10,7,5331.81,5114.65,40
LOAN0001695,2026-11-01,2026-11-13,8,5331.81,4591.75,12
LOAN0001696,2026-01-01,2026-01-01,1,2421.02,2421.02,0
LOAN0001696,2026-02-01,2026-01-30,2,2421.02,2421.02,0
LOAN0001696,2026-03-01,2026-04-10,3,2421.02,2182.11,40
LOAN0001696,2026-04-01,2026-03-30,4,2421.02,2421.02,0
LOAN0001696,2026-05-01,2026-04-29,5,2421.02,2421.02,0
LOAN0001696,2026-06-01,2026-05-30,6,2421.02,2421.02,0
LOAN0001696,2026-07-01,2026-06-30,7,2421.02,2421.02,0
LOAN0001696,2026-08-01,2026-08-01,8,2421.02,2421.02,0
LOAN0001697,2026-04-01,2026-04-01,1,761.43,761.43,0
LOAN0001697,2026-05-01,2026-05-01,2,761.43,761.43,0
LOAN0001697,2026-06-01,2026-06-01,3,761.43,761.43,0
LOAN0001697,2026-07-01,2026-07-01,4,761.43,761.43,0
LOAN0001697,2026-08-01,2026-08-01,5,761.43,761.43,0
LOAN0001697,2026-09-01,2026-08-30,6,761.43,761.43,0
LOAN0001697,2026-10-01,2026-09-29,7,761.43,761.43,0
LOAN0001697,2026-11-01,2026-10-30,8,761.43,761.43,0
LOAN0001698,2026-02-01,2026-01-31,1,5048.13,5048.13,0
LOAN0001698,2026-03-01,2026-02-27,2,5048.13,5048.13,0
LOAN0001698,2026-04-01,2026-03-30,3,5048.13,5048.13,0
LOAN0001698,2026-05-01,2026-04-29,4,5048.13,5048.13,0
LOAN0001698,2026-06-01,2026-05-31,5,5048.13,5048.13,0
LOAN0001698,2026-07-01,2026-07-01,6,5048.13,5048.13,0
LOAN0001698,2026-08-01,2026-07-30,7,5048.13,5048.13,0
LOAN0001698,2026-09-01,2026-08-31,8,5048.13,5048.13,0
LOAN0001699,2025-10-01,2025-09-30,1,3046.95,3046.95,0
LOAN0001699,2025-11-01,2025-10-31,2,3046.95,3046.95,0
LOAN0001699,2025-12-01,2025-11-29,3,3046.95,3046.95,0
LOAN0001699,2026-01-01,2025-12-30,4,3046.95,3046.95,0
LOAN0001699,2026-02-01,2026-01-30,5,3046.95,3046.95,0
LOAN0001699,2026-03-01,2026-03-06,6,3046.95,2564.22,5
LOAN0001699,2026-04-01,2026-04-01,7,3046.95,3046.95,0
LOAN0001699,2026-05-01,2026-04-29,8,3046.95,3046.95,0
LOAN0001700,2026-05-01,2026-04-30,1,9475.36,9475.36,0
LOAN0001700,2026-06-01,2026-05-31,2,9475.36,9475.36,0
LOAN0001700,2026-07-01,2026-06-29,3,9475.36,9475.36,0
LOAN0001700,2026-08-01,2026-07-31,4,9475.36,9475.36,0
LOAN0001700,2026-09-01,2026-08-31,5,9475.36,9475.36,0
LOAN0001700,2026-10-01,2026-09-29,6,9475.36,9475.36,0
LOAN0001700,2026-11-01,2026-10-30,7,9475.36,9475.36,0
LOAN0001700,2026-12-01,2026-12-01,8,9475.36,9475.36,0
LOAN0001701,2026-01-01,2025-12-31,1,1177.36,1177.36,0
LOAN0001701,2026-02-01,2026-02-01,2,1177.36,1177.36,0
LOAN0001701,2026-03-01,2026-02-28,3,1177.36,1177.36,0
LOAN0001701,2026-04-01,2026-03-30,4,1177.36,1177.36,0
LOAN0001701,2026-05-01,2026-05-01,5,1177.36,1177.36,0
LOAN0001701,2026-06-01,2026-05-31,6,1177.36,1177.36,0
LOAN0001701,2026-07-01,2026-07-01,7,1177.36,1177.36,0
LOAN0001701,2026-08-01,2026-07-31,8,1177.36,1177.36,0
LOAN0001702,2025-11-01,2025-11-01,1,2787.47,2787.47,0
LOAN0001702,2025-12-01,2025-11-30,2,2787.47,2787.47,0
LOAN0001702,2026-01-01,2025-12-31,3,2787.47,2787.47,0
LOAN0001702,2026-02-01,2026-02-01,4,2787.47,2787.47,0
LOAN0001702,2026-03-01,2026-03-01,5,2787.47,2787.47,0
LOAN0001702,2026-04-01,2026-03-31,6,2787.47,2787.47,0
LOAN0001702,2026-05-01,2026-04-29,7,2787.47,2787.47,0
LOAN0001702,2026-06-01,2026-06-01,8,2787.47,2787.47,0
LOAN0001703,2026-04-01,2026-04-01,1,10491.52,10491.52,0
LOAN0001703,2026-05-01,2026-04-29,2,10491.52,10491.52,0
LOAN0001703,2026-06-01,2026-05-31,3,10491.52,10491.52,0
LOAN0001703,2026-07-01,2026-06-30,4,10491.52,10491.52,0
LOAN0001703,2026-08-01,2026-07-30,5,10491.52,10491.52,0
LOAN0001703,2026-09-01,2026-08-31,6,10491.52,10491.52,0
LOAN0001703,2026-10-01,2026-10-26,7,10491.52,10263.59,25
LOAN0001703,2026-11-01,2026-10-31,8,10491.52,10491.52,0
LOAN0001704,2026-03-01,2026-02-28,1,2367.81,2367.81,0
LOAN0001704,2026-04-01,2026-03-30,2,2367.81,2367.81,0
LOAN0001704,2026-05-01,2026-05-01,3,2367.81,2367.81,0
LOAN0001704,2026-06-01,2026-06-01,4,2367.81,2367.81,0
LOAN0001704,2026-07-01,2026-07-01,5,2367.81,2367.81,0
LOAN0001704,2026-08-01,2026-08-01,6,2367.81,2367.81,0
LOAN0001704,2026-09-01,2026-08-30,7,2367.81,2367.81,0
LOAN0001704,2026-10-01,2026-09-30,8,2367.81,2367.81,0
LOAN0001705,2026-01-01,2026-01-01,1,2111.08,2111.08,0
LOAN0001705,2026-02-01,2026-01-31,2,2111.08,2111.08,0
LOAN0001705,2026-03-01,2026-02-28,3,2111.08,2111.08,0
LOAN0001705,2026-04-01,2026-03-30,4,2111.08,2111.08,0
LOAN0001705,2026-05-01,2026-04-29,5,2111.08,2111.08,0
LOAN0001705,2026-06-01,2026-05-30,6,2111.08,2111.08,0
LOAN0001705,2026-07-01,2026-06-30,7,2111.08,2111.08,0
LOAN0001705,2026-08-01,2026-07-30,8,2111.08,2111.08,0
LOAN0001706,2025-12-01,2025-11-29,1,17273.67,17273.67,0
LOAN0001706,2026-01-01,2026-01-01,2,17273.67,17273.67,0
LOAN0001706,2026-02-01,2026-01-30,3,17273.67,17273.67,0
LOAN0001706,2026-03-01,2026-02-27,4,17273.67,17273.67,0
LOAN0001706,2026-04-01,2026-04-01,5,17273.67,17273.67,0
LOAN0001706,2026-05-01,2026-04-30,6,17273.67,17273.67,0
LOAN0001706,2026-06-01,2026-05-30,7,17273.67,17273.67,0
LOAN0001706,2026-07-01,2026-07-01,8,17273.67,17273.67,0
LOAN0001707,2025-12-01,2026-02-04,1,4678.09,3791.02,65
LOAN0001707,2026-01-01,2025-12-31,2,4678.09,4678.09,0
LOAN0001707,2026-02-01,2026-01-31,3,4678.09,4678.09,0
LOAN0001707,2026-03-01,2026-03-01,4,4678.09,4678.09,0
LOAN0001707,2026-04-01,2026-03-31,5,4678.09,4678.09,0
LOAN0001707,2026-05-01,2026-04-29,6,4678.09,4678.09,0
LOAN0001707,2026-06-01,2026-05-30,7,4678.09,4678.09,0
LOAN0001707,2026-07-01,2026-07-01,8,4678.09,4678.09,0
LOAN0001708,2025-10-01,2025-09-30,1,2906.56,2906.56,0
LOAN0001708,2025-11-01,2025-11-13,2,2906.56,2209.91,12
LOAN0001708,2025-12-01,2025-11-29,3,2906.56,2906.56,0
LOAN0001708,2026-01-01,2025-12-31,4,2906.56,2906.56,0
LOAN0001708,2026-02-01,2026-01-30,5,2906.56,2906.56,0
LOAN0001708,2026-03-01,2026-02-27,6,2906.56,2906.56,0
LOAN0001708,2026-04-01,2026-03-30,7,2906.56,2906.56,0
LOAN0001708,2026-05-01,2026-04-30,8,2906.56,2906.56,0
LOAN0001709,2026-03-01,2026-02-27,1,3474.55,3474.55,0
LOAN0001709,2026-04-01,2026-04-01,2,3474.55,3474.55,0
LOAN0001709,2026-05-01,2026-04-30,3,3474.55,3474.55,0
LOAN0001709,2026-06-01,2026-06-01,4,3474.55,3474.55,0
LOAN0001709,2026-07-01,2026-06-30,5,3474.55,3474.55,0
LOAN0001709,2026-08-01,2026-07-31,6,3474.55,3474.55,0
LOAN0001709,2026-09-01,2026-09-01,7,3474.55,3474.55,0
LOAN0001709,2026-10-01,2026-09-30,8,3474.55,3474.55,0
LOAN0001710,2026-06-01,2026-05-31,1,1973.82,1973.82,0
LOAN0001710,2026-07-01,2026-07-06,2,1973.82,1617.0,5
LOAN0001710,2026-08-01,2026-10-05,3,1973.82,1552.09,65
LOAN0001710,2026-09-01,2026-08-30,4,1973.82,1973.82,0
LOAN0001710,2026-10-01,2026-09-30,5,1973.82,1973.82,0
LOAN0001710,2026-11-01,2026-10-31,6,1973.82,1973.82,0
LOAN0001710,2026-12-01,2026-12-01,7,1973.82,1973.82,0
LOAN0001710,2027-01-01,2026-12-31,8,1973.82,1973.82,0
LOAN0001711,2025-09-01,2025-09-01,1,7110.43,7110.43,0
LOAN0001711,2025-10-01,2025-09-29,2,7110.43,7110.43,0
LOAN0001711,2025-11-01,2025-10-30,3,7110.43,7110.43,0
LOAN0001711,2025-12-01,2025-11-29,4,7110.43,7110.43,0
LOAN0001711,2026-01-01,2025-12-31,5,7110.43,7110.43,0
LOAN0001711,2026-02-01,2026-02-13,6,7110.43,6408.13,12
LOAN0001711,2026-03-01,2026-02-27,7,7110.43,7110.43,0
LOAN0001711,2026-04-01,2026-04-01,8,7110.43,7110.43,0
LOAN0001712,2025-12-01,2025-11-30,1,3896.26,3896.26,0
LOAN0001712,2026-01-01,2025-12-30,2,3896.26,3896.26,0
LOAN0001712,2026-02-01,2026-02-01,3,3896.26,3896.26,0
LOAN0001712,2026-03-01,2026-03-13,4,3896.26,3286.41,12
LOAN0001712,2026-04-01,2026-03-30,5,3896.26,3896.26,0
LOAN0001712,2026-05-01,2026-04-29,6,3896.26,3896.26,0
LOAN0001712,2026-06-01,2026-06-01,7,3896.26,3896.26,0
LOAN0001712,2026-07-01,2026-06-30,8,3896.26,3896.26,0
LOAN0001713,2026-04-01,2026-04-13,1,4144.79,3297.62,12
LOAN0001713,2026-05-01,2026-04-29,2,4144.79,4144.79,0
LOAN0001713,2026-06-01,2026-05-30,3,4144.79,4144.79,0
LOAN0001713,2026-07-01,2026-07-06,4,4144.79,3688.78,5
LOAN0001713,2026-08-01,2026-08-13,5,4144.79,3277.69,12
LOAN0001713,2026-09-01,2026-09-01,6,4144.79,4144.79,0
LOAN0001713,2026-10-01,2026-09-30,7,4144.79,4144.79,0
LOAN0001713,2026-11-01,2026-10-31,8,4144.79,4144.79,0
LOAN0001714,2026-01-01,2025-12-31,1,8441.11,8441.11,0
LOAN0001714,2026-02-01,2026-01-30,2,8441.11,8441.11,0
LOAN0001714,2026-03-01,2026-02-27,3,8441.11,8441.11,0
LOAN0001714,2026-04-01,2026-03-30,4,8441.11,8441.11,0
LOAN0001714,2026-05-01,2026-04-30,5,8441.11,8441.11,0
LOAN0001714,2026-06-01,2026-05-30,6,8441.11,8441.11,0
LOAN0001714,2026-07-01,2026-06-30,7,8441.11,8441.11,0
LOAN0001714,2026-08-01,2026-07-31,8,8441.11,8441.11,0
LOAN0001715,2026-02-01,2026-03-13,1,6202.68,6119.09,40
LOAN0001715,2026-03-01,2026-02-27,2,6202.68,6202.68,0
LOAN0001715,2026-04-01,2026-03-30,3,6202.68,6202.68,0
LOAN0001715,2026-05-01,2026-04-29,4,6202.68,6202.68,0
LOAN0001715,2026-06-01,2026-05-30,5,6202.68,6202.68,0
LOAN0001715,2026-07-01,2026-06-29,6,6202.68,6202.68,0
LOAN0001715,2026-08-01,2026-07-30,7,6202.68,6202.68,0
LOAN0001715,2026-09-01,2026-09-06,8,6202.68,5596.02,5
LOAN0001716,2025-08-01,2025-08-01,1,4976.16,4976.16,0
LOAN0001716,2025-09-01,2025-08-30,2,4976.16,4976.16,0
LOAN0001716,2025-10-01,2025-10-01,3,4976.16,4976.16,0
LOAN0001716,2025-11-01,2025-10-30,4,4976.16,4976.16,0
LOAN0001716,2025-12-01,2025-11-29,5,4976.16,4976.16,0
LOAN0001716,2026-01-01,2025-12-31,6,4976.16,4976.16,0
LOAN0001716,2026-02-01,2026-01-30,7,4976.16,4976.16,0
LOAN0001716,2026-03-01,2026-03-01,8,4976.16,4976.16,0
LOAN0001717,2025-11-01,2025-10-31,1,4752.61,4752.61,0
LOAN0001717,2025-12-01,2025-12-06,2,4752.61,4106.26,5
LOAN0001717,2026-01-01,2025-12-30,3,4752.61,4752.61,0
LOAN0001717,2026-02-01,2026-02-13,4,4752.61,4239.32,12
LOAN0001717,2026-03-01,2026-02-27,5,4752.61,4752.61,0
LOAN0001717,2026-04-01,2026-04-13,6,4752.61,3900.82,12
LOAN0001717,2026-05-01,2026-04-30,7,4752.61,4752.61,0
LOAN0001717,2026-06-01,2026-06-01,8,4752.61,4752.61,0
LOAN0001718,2026-02-01,2026-04-07,1,48396.36,43350.96,65
LOAN0001718,2026-03-01,2026-02-27,2,48396.36,48396.36,0
LOAN0001718,2026-04-01,2026-04-01,3,48396.36,48396.36,0
LOAN0001718,2026-05-01,2026-04-30,4,48396.36,48396.36,0
LOAN0001718,2026-06-01,2026-06-06,5,48396.36,34851.88,5
LOAN0001718,2026-07-01,2026-06-29,6,48396.36,48396.36,0
LOAN0001719,2026-01-01,2026-01-01,1,13384.9,13384.9,0
LOAN0001719,2026-02-01,2026-01-31,2,13384.9,13384.9,0
LOAN0001719,2026-03-01,2026-02-27,3,13384.9,13384.9,0
LOAN0001719,2026-04-01,2026-04-01,4,13384.9,13384.9,0
LOAN0001719,2026-05-01,2026-06-10,5,13384.9,13292.7,40
LOAN0001719,2026-06-01,2026-06-01,6,13384.9,13384.9,0
LOAN0001720,2025-11-01,2025-11-01,1,5083.12,5083.12,0
LOAN0001720,2025-12-01,2025-12-13,2,5083.12,4500.19,12
LOAN0001720,2026-01-01,2025-12-31,3,5083.12,5083.12,0
LOAN0001720,2026-02-01,2026-01-30,4,5083.12,5083.12,0
LOAN0001720,2026-03-01,2026-03-26,5,5083.12,3990.64,25
LOAN0001720,2026-04-01,2026-03-31,6,5083.12,5083.12,0
LOAN0001720,2026-05-01,2026-05-06,7,5083.12,4087.58,5
LOAN0001720,2026-06-01,2026-06-26,8,5083.12,3563.97,25
LOAN0001721,2026-04-01,2026-03-30,1,11179.76,11179.76,0
LOAN0001721,2026-05-01,2026-05-01,2,11179.76,11179.76,0
LOAN0001721,2026-06-01,2026-05-31,3,11179.76,11179.76,0
LOAN0001721,2026-07-01,2026-06-30,4,11179.76,11179.76,0
LOAN0001721,2026-08-01,2026-08-01,5,11179.76,11179.76,0
LOAN0001721,2026-09-01,2026-08-31,6,11179.76,11179.76,0
LOAN0001721,2026-10-01,2026-09-29,7,11179.76,11179.76,0
LOAN0001721,2026-11-01,2026-10-30,8,11179.76,11179.76,0
LOAN0001722,2026-06-01,2026-05-31,1,5367.63,5367.63,0
LOAN0001722,2026-07-01,2026-10-04,2,5367.63,4001.81,95
LOAN0001722,2026-08-01,2026-07-31,3,5367.63,5367.63,0
LOAN0001722,2026-09-01,2026-09-13,4,5367.63,4795.29,12
LOAN0001722,2026-10-01,2026-09-30,5,5367.63,5367.63,0
LOAN0001722,2026-11-01,2026-10-31,6,5367.63,5367.63,0
LOAN0001722,2026-12-01,2026-12-06,7,5367.63,3942.29,5
LOAN0001722,2027-01-01,2027-01-01,8,5367.63,5367.63,0
LOAN0001723,2026-07-01,2026-07-01,1,5754.45,5754.45,0
LOAN0001723,2026-08-01,2026-08-01,2,5754.45,5754.45,0
LOAN0001723,2026-09-01,2026-08-30,3,5754.45,5754.45,0
LOAN0001723,2026-10-01,2026-09-29,4,5754.45,5754.45,0
LOAN0001723,2026-11-01,2026-10-31,5,5754.45,5754.45,0
LOAN0001723,2026-12-01,2026-12-01,6,5754.45,5754.45,0
LOAN0001723,2027-01-01,2027-01-01,7,5754.45,5754.45,0
LOAN0001723,2027-02-01,2027-01-30,8,5754.45,5754.45,0
LOAN0001724,2025-10-01,2026-01-04,1,12683.96,12135.19,95
LOAN0001724,2025-11-01,2025-10-31,2,12683.96,12683.96,0
LOAN0001724,2025-12-01,2025-12-01,3,12683.96,12683.96,0
LOAN0001724,2026-01-01,2025-12-31,4,12683.96,12683.96,0
LOAN0001724,2026-02-01,2026-02-01,5,12683.96,12683.96,0
LOAN0001724,2026-03-01,2026-02-27,6,12683.96,12683.96,0
LOAN0001725,2026-04-01,2026-04-26,1,6386.33,4865.05,25
LOAN0001725,2026-05-01,2026-05-01,2,6386.33,6386.33,0
LOAN0001725,2026-06-01,2026-05-30,3,6386.33,6386.33,0
LOAN0001725,2026-07-01,2026-06-29,4,6386.33,6386.33,0
LOAN0001725,2026-08-01,2026-07-31,5,6386.33,6386.33,0
LOAN0001725,2026-09-01,2026-08-31,6,6386.33,6386.33,0
LOAN0001725,2026-10-01,2026-10-01,7,6386.33,6386.33,0
LOAN0001725,2026-11-01,2026-10-30,8,6386.33,6386.33,0
LOAN0001726,2026-03-01,2026-03-01,1,6078.3,6078.3,0
LOAN0001726,2026-04-01,2026-03-31,2,6078.3,6078.3,0
LOAN0001726,2026-05-01,2026-05-01,3,6078.3,6078.3,0
LOAN0001726,2026-06-01,2026-05-30,4,6078.3,6078.3,0
LOAN0001726,2026-07-01,2026-06-29,5,6078.3,6078.3,0
LOAN0001726,2026-08-01,2026-07-30,6,6078.3,6078.3,0
LOAN0001726,2026-09-01,2026-08-30,7,6078.3,6078.3,0
LOAN0001726,2026-10-01,2026-10-01,8,6078.3,6078.3,0
LOAN0001727,2025-08-01,2025-07-30,1,1778.26,1778.26,0
LOAN0001727,2025-09-01,2025-09-13,2,1778.26,1456.29,12
LOAN0001727,2025-10-01,2025-10-01,3,1778.26,1778.26,0
LOAN0001727,2025-11-01,2025-10-30,4,1778.26,1778.26,0
LOAN0001727,2025-12-01,2025-11-30,5,1778.26,1778.26,0
LOAN0001727,2026-01-01,2026-01-26,6,1778.26,1311.59,25
LOAN0001727,2026-02-01,2026-02-01,7,1778.26,1778.26,0
LOAN0001727,2026-03-01,2026-03-01,8,1778.26,1778.26,0
LOAN0001728,2026-04-01,2026-06-05,1,6076.1,5059.69,65
LOAN0001728,2026-05-01,2026-04-29,2,6076.1,6076.1,0
LOAN0001728,2026-06-01,2026-06-01,3,6076.1,6076.1,0
LOAN0001728,2026-07-01,2026-06-29,4,6076.1,6076.1,0
LOAN0001728,2026-08-01,2026-08-01,5,6076.1,6076.1,0
LOAN0001728,2026-09-01,2026-08-31,6,6076.1,6076.1,0
LOAN0001728,2026-10-01,2026-09-29,7,6076.1,6076.1,0
LOAN0001728,2026-11-01,2026-11-01,8,6076.1,6076.1,0
LOAN0001729,2026-03-01,2026-03-06,1,5343.1,3870.78,5
LOAN0001729,2026-04-01,2026-03-31,2,5343.1,5343.1,0
LOAN0001729,2026-05-01,2026-04-29,3,5343.1,5343.1,0
LOAN0001729,2026-06-01,2026-05-30,4,5343.1,5343.1,0
LOAN0001729,2026-07-01,2026-06-30,5,5343.1,5343.1,0
LOAN0001729,2026-08-01,2026-08-26,6,5343.1,4506.87,25
LOAN0001729,2026-09-01,2026-09-01,7,5343.1,5343.1,0
LOAN0001729,2026-10-01,2026-09-29,8,5343.1,5343.1,0
LOAN0001730,2026-07-01,2026-06-29,1,8710.86,8710.86,0
LOAN0001730,2026-08-01,2026-07-31,2,8710.86,8710.86,0
LOAN0001730,2026-09-01,2026-08-30,3,8710.86,8710.86,0
LOAN0001730,2026-10-01,2026-09-29,4,8710.86,8710.86,0
LOAN0001730,2026-11-01,2026-10-30,5,8710.86,8710.86,0
LOAN0001730,2026-12-01,2026-11-29,6,8710.86,8710.86,0
LOAN0001730,2027-01-01,2026-12-31,7,8710.86,8710.86,0
LOAN0001730,2027-02-01,2027-01-30,8,8710.86,8710.86,0
LOAN0001731,2026-04-01,2026-03-30,1,6939.53,6939.53,0
LOAN0001731,2026-05-01,2026-05-01,2,6939.53,6939.53,0
LOAN0001731,2026-06-01,2026-05-31,3,6939.53,6939.53,0
LOAN0001731,2026-07-01,2026-06-30,4,6939.53,6939.53,0
LOAN0001731,2026-08-01,2026-07-30,5,6939.53,6939.53,0
LOAN0001731,2026-09-01,2026-09-01,6,6939.53,6939.53,0
LOAN0001732,2026-05-01,2026-04-29,1,8010.84,8010.84,0
LOAN0001732,2026-06-01,2026-06-26,2,8010.84,7588.77,25
LOAN0001732,2026-07-01,2026-06-30,3,8010.84,8010.84,0
LOAN0001732,2026-08-01,2026-08-01,4,8010.84,8010.84,0
LOAN0001732,2026-09-01,2026-09-06,5,8010.84,6491.46,5
LOAN0001732,2026-10-01,2026-10-01,6,8010.84,8010.84,0
LOAN0001732,2026-11-01,2026-10-31,7,8010.84,8010.84,0
LOAN0001732,2026-12-01,2026-11-30,8,8010.84,8010.84,0
LOAN0001733,2026-05-01,2026-04-29,1,4729.82,4729.82,0
LOAN0001733,2026-06-01,2026-05-31,2,4729.82,4729.82,0
LOAN0001733,2026-07-01,2026-06-30,3,4729.82,4729.82,0
LOAN0001733,2026-08-01,2026-07-30,4,4729.82,4729.82,0
LOAN0001733,2026-09-01,2026-08-30,5,4729.82,4729.82,0
LOAN0001733,2026-10-01,2026-09-30,6,4729.82,4729.82,0
LOAN0001734,2025-11-01,2025-10-30,1,15249.75,15249.75,0
LOAN0001734,2025-12-01,2025-12-01,2,15249.75,15249.75,0
LOAN0001734,2026-01-01,2026-01-01,3,15249.75,15249.75,0
LOAN0001734,2026-02-01,2026-01-30,4,15249.75,15249.75,0
LOAN0001734,2026-03-01,2026-03-01,5,15249.75,15249.75,0
LOAN0001734,2026-04-01,2026-03-31,6,15249.75,15249.75,0
LOAN0001734,2026-05-01,2026-04-30,7,15249.75,15249.75,0
LOAN0001734,2026-06-01,2026-05-30,8,15249.75,15249.75,0
LOAN0001735,2025-12-01,2025-11-30,1,2575.22,2575.22,0
LOAN0001735,2026-01-01,2025-12-31,2,2575.22,2575.22,0
LOAN0001735,2026-02-01,2026-02-01,3,2575.22,2575.22,0
LOAN0001735,2026-03-01,2026-03-01,4,2575.22,2575.22,0
LOAN0001735,2026-04-01,2026-03-31,5,2575.22,2575.22,0
LOAN0001735,2026-05-01,2026-05-01,6,2575.22,2575.22,0
LOAN0001735,2026-06-01,2026-05-31,7,2575.22,2575.22,0
LOAN0001735,2026-07-01,2026-06-30,8,2575.22,2575.22,0
LOAN0001736,2026-07-01,2026-06-30,1,3289.41,3289.41,0
LOAN0001736,2026-08-01,2026-07-31,2,3289.41,3289.41,0
LOAN0001736,2026-09-01,2026-09-01,3,3289.41,3289.41,0
LOAN0001736,2026-10-01,2026-10-01,4,3289.41,3289.41,0
LOAN0001736,2026-11-01,2026-11-13,5,3289.41,2743.03,12
LOAN0001736,2026-12-01,2026-11-30,6,3289.41,3289.41,0
LOAN0001736,2027-01-01,2026-12-31,7,3289.41,3289.41,0
LOAN0001736,2027-02-01,2027-01-31,8,3289.41,3289.41,0
LOAN0001737,2025-09-01,2025-08-31,1,11401.03,11401.03,0
LOAN0001737,2025-10-01,2025-09-30,2,11401.03,11401.03,0
LOAN0001737,2025-11-01,2025-10-30,3,11401.03,11401.03,0
LOAN0001737,2025-12-01,2025-11-30,4,11401.03,11401.03,0
LOAN0001737,2026-01-01,2025-12-30,5,11401.03,11401.03,0
LOAN0001737,2026-02-01,2026-02-01,6,11401.03,11401.03,0
