customer_id,state,city,age,employment_type,monthly_income,credit_segment,created_at
CUST000707,Tamil Nadu,Coimbatore,58,Self-employed,74188,Prime,2025-04-26
CUST000708,Tamil Nadu,Chennai,51,Salaried,53593,Prime,2026-05-05
CUST000709,Tamil Nadu,Chennai,56,Salaried,49732,Emerging,2025-11-25
CUST000710,Maharashtra,Nagpur,49,Small business,20405,Mass,2025-05-26
CUST000711,Karnataka,Bangalore,30,Self-employed,95036,Affluent,2025-09-19
CUST000712,Tamil Nadu,Coimbatore,37,Salaried,47445,Emerging,2025-10-16
CUST000713,Maharashtra,Mumbai,54,Gig worker,48300,Emerging,2026-01-25
CUST000714,Tamil Nadu,Madurai,25,Gig worker,21242,Mass,2026-03-07
CUST000715,Karnataka,Hubli,26,Salaried,69526,Prime,2025-08-16
CUST000716,Maharashtra,Pune,53,Salaried,54823,Prime,2026-01-07
CUST000717,Delhi,Delhi,47,Salaried,82880,Prime,2025-05-02
CUST000718,Tamil Nadu,Coimbatore,41,Salaried,40393,Emerging,2026-02-19
CUST000719,Karnataka,Bangalore,38,Salaried,60443,Prime,2026-04-23
CUST000720,Telangana,Hyderabad,50,Self-employed,55521,Prime,2025-01-17
CUST000721,Telangana,Hyderabad,35,Salaried,26122,Emerging,2025-08-16
CUST000722,Karnataka,Bangalore,44,Salaried,35944,Emerging,2025-04-22
CUST000723,Tamil Nadu,Chennai,21,Gig worker,20564,Mass,2026-05-06
CUST000724,Gujarat,Surat,59,Salaried,81627,Prime,2026-04-15
CUST000725,Karnataka,Bangalore,38,Salaried,45902,Emerging,2025-02-23
CUST000726,Telangana,Warangal,30,Salaried,43823,Emerging,2025-05-01
CUST000727,Delhi,Delhi,28,Salaried,68378,Prime,2026-04-04
CUST000728,Delhi,Delhi,33,Small business,69477,Prime,2026-03-08
CUST000729,Gujarat,Surat,28,Gig worker,49453,Emerging,2025-06-18
CUST000730,Karnataka,Bangalore,49,Salaried,75498,Prime,2025-04-09
CUST000731,Karnataka,Mysore,48,Small business,16355,Mass,2026-01-11
CUST000732,Telangana,Hyderabad,38,Salaried,53011,Prime,2025-03-16
CUST000733,Tamil Nadu,Madurai,59,Salaried,12000,Mass,2025-05-14
CUST000734,Karnataka,Hubli,44,Self-employed,93225,Affluent,2026-03-07
CUST000735,Maharashtra,Nagpur,35,Self-employed,70430,Prime,2025-08-30
CUST000736,Tamil Nadu,Coimbatore,30,Gig worker,46329,Emerging,2025-08-06
CUST000737,Tamil Nadu,Chennai,26,Self-employed,96901,Affluent,2026-02-15
CUST000738,Delhi,Delhi,23,Salaried,37811,Emerging,2026-03-31
CUST000739,Maharashtra,Pune,29,Salaried,51131,Prime,2025-02-10
CUST000740,Tamil Nadu,Madurai,43,Self-employed,53762,Prime,2025-02-09
CUST000741,Delhi,Delhi,59,Salaried,67762,Prime,2025-10-22
CUST000742,Telangana,Warangal,37,Salaried,66068,Prime,2025-07-22
CUST000743,Gujarat,Surat,37,Salaried,62664,Prime,2026-04-21
CUST000744,Karnataka,Mysore,39,Salaried,51872,Prime,2025-01-14
CUST000745,Delhi,Delhi,37,Salaried,58932,Prime,2025-01-17
CUST000746,Tamil Nadu,Coimbatore,36,Salaried,37689,Emerging,2025-01-28
CUST000747,Gujarat,Ahmedabad,46,Salaried,64315,Prime,2025-08-13
CUST000748,Delhi,Delhi,27,Salaried,70003,Prime,2025-12-12
CUST000749,Karnataka,Hubli,61,Self-employed,55167,Prime,2025-10-18
CUST000750,Telangana,Warangal,36,Self-employed,39371,Emerging,2025-12-04
CUST000751,Telangana,Hyderabad,33,Small business,60550,Prime,2025-03-21
CUST000752,Gujarat,Ahmedabad,43,Salaried,78487,Prime,2025-04-21
CUST000753,Maharashtra,Mumbai,57,Salaried,57589,Prime,2026-02-12
CUST000754,Telangana,Warangal,35,Salaried,58448,Prime,2025-04-16
CUST000755,Tamil Nadu,Chennai,31,Salaried,33497,Emerging,2025-08-06
CUST000756,Maharashtra,Nagpur,24,Gig worker,36902,Emerging,2025-05-28
CUST000757,Tamil Nadu,Madurai,42,Salaried,39236,Emerging,2025-08-12
CUST000758,Telangana,Hyderabad,51,Small business,14893,Mass,2026-03-25
CUST000759,Delhi,Delhi,44,Salaried,62491,Prime,2025-02-10
CUST000760,Maharashtra,Mumbai,56,Salaried,84260,Prime,2025-01-30
CUST000761,Maharashtra,Mumbai,33,Salaried,52584,Prime,2025-07-15
CUST000762,Maharashtra,Pune,57,Salaried,29906,Emerging,2025-01-12
CUST000763,Tamil Nadu,Madurai,47,Salaried,44483,Emerging,2026-03-08
CUST000764,Tamil Nadu,Madurai,32,Self-employed,76104,Prime,2025-05-03
CUST000765,Gujarat,Ahmedabad,55,Salaried,87843,Prime,2025-04-12
CUST000766,Karnataka,Mysore,40,Small business,12000,Mass,2026-02-10
CUST000767,Maharashtra,Nagpur,41,Gig worker,23087,Mass,2025-10-10
CUST000768,Maharashtra,Nagpur,49,Salaried,45521,Emerging,2025-06-29
CUST000769,Karnataka,Bangalore,53,Salaried,36044,Emerging,2026-03-29
CUST000770,Karnataka,Bangalore,52,Salaried,54627,Prime,2025-01-01
CUST000771,Telangana,Hyderabad,41,Self-employed,46042,Emerging,2026-01-06
CUST000772,Karnataka,Bangalore,49,Small business,33211,Emerging,2026-02-20
CUST000773,Tamil Nadu,Coimbatore,34,Self-employed,31992,Emerging,2025-10-12
CUST000774,Gujarat,Surat,38,Gig worker,41152,Emerging,2026-03-07
CUST000775,Delhi,Delhi,58,Salaried,58113,Prime,2025-02-14
CUST000776,Maharashtra,Pune,53,Gig worker,53644,Prime,2025-08-07
CUST000777,Gujarat,Surat,36,Salaried,55362,Prime,2025-07-31
CUST000778,Karnataka,Mysore,24,Small business,20953,Mass,2025-05-26
CUST000779,Tamil Nadu,Chennai,61,Salaried,39573,Emerging,2025-07-19
CUST000780,Karnataka,Mysore,44,Salaried,63334,Prime,2025-03-01
CUST000781,Karnataka,Hubli,38,Self-employed,75333,Prime,2025-02-25
CUST000782,Maharashtra,Nagpur,59,Gig worker,20789,Mass,2026-03-14
CUST000783,Delhi,Delhi,28,Self-employed,20111,Mass,2025-07-19
CUST000784,Tamil Nadu,Coimbatore,29,Gig worker,40450,Emerging,2026-01-11
CUST000785,Maharashtra,Mumbai,46,Salaried,35422,Emerging,2025-01-22
CUST000786,Karnataka,Hubli,38,Self-employed,51461,Prime,2026-03-25
CUST000787,Gujarat,Ahmedabad,27,Self-employed,88295,Prime,2025-02-27
CUST000788,Telangana,Hyderabad,39,Salaried,51033,Prime,2025-01-15
CUST000789,Maharashtra,Nagpur,31,Self-employed,75280,Prime,2026-01-12
CUST000790,Karnataka,Hubli,54,Salaried,90647,Affluent,2025-10-25
CUST000791,Gujarat,Surat,28,Salaried,61996,Prime,2026-03-17
CUST000792,Tamil Nadu,Coimbatore,35,Small business,50251,Prime,2026-03-06
CUST000793,Tamil Nadu,Chennai,49,Small business,59912,Prime,2026-03-04
CUST000794,Karnataka,Bangalore,33,Salaried,64466,Prime,2025-01-14
CUST000795,Gujarat,Vadodara,52,Self-employed,87226,Prime,2026-05-09
CUST000796,Maharashtra,Nagpur,42,Self-employed,54015,Prime,2025-01-17
CUST000797,Karnataka,Hubli,25,Small business,16439,Mass,2026-03-16
CUST000798,Maharashtra,Mumbai,58,Salaried,57751,Prime,2025-06-18
CUST000799,Tamil Nadu,Madurai,51,Salaried,31069,Emerging,2025-04-11
CUST000800,Telangana,Warangal,38,Salaried,65756,Prime,2025-07-30
CUST000801,Karnataka,Bangalore,29,Salaried,67015,Prime,2026-03-01
CUST000802,Delhi,Delhi,43,Self-employed,29166,Emerging,2025-07-18
CUST000803,Tamil Nadu,Coimbatore,24,Self-employed,48587,Emerging,2025-12-04
CUST000804,Maharashtra,Pune,28,Salaried,47549,Emerging,2025-11-14
CUST000805,Karnataka,Hubli,38,Salaried,62613,Prime,2025-10-17
CUST000806,Karnataka,Bangalore,37,Salaried,66521,Prime,2025-05-21
CUST000807,Maharashtra,Pune,24,Gig worker,12000,Mass,2025-12-11
CUST000808,Delhi,Delhi,44,Salaried,63095,Prime,2026-05-13
CUST000809,Maharashtra,Nagpur,58,Salaried,71912,Prime,2026-02-13
CUST000810,Maharashtra,Pune,31,Small business,19766,Mass,2026-05-09
CUST000811,Telangana,Warangal,60,Salaried,35106,Emerging,2025-04-13
CUST000812,Maharashtra,Nagpur,56,Salaried,42521,Emerging,2025-10-20
CUST000813,Gujarat,Vadodara,28,Gig worker,12000,Mass,2025-07-12
CUST000814,Karnataka,Hubli,59,Self-employed,72894,Prime,2026-01-10
CUST000815,Tamil Nadu,Madurai,49,Salaried,46005,Emerging,2025-10-08
CUST000816,Karnataka,Bangalore,38,Gig worker,39295,Emerging,2025-11-08
CUST000817,Delhi,Delhi,30,Salaried,92461,Affluent,2025-03-15
CUST000818,Karnataka,Hubli,58,Gig worker,29380,Emerging,2025-08-23
CUST000819,Maharashtra,Mumbai,28,Salaried,73114,Prime,2025-03-01
CUST000820,Karnataka,Bangalore,55,Salaried,53842,Prime,2025-12-02
CUST000821,Delhi,Delhi,52,Salaried,34936,Emerging,2025-10-16
CUST000822,Karnataka,Mysore,38,Salaried,48675,Emerging,2025-08-31
CUST000823,Karnataka,Hubli,61,Self-employed,77460,Prime,2025-03-10
CUST000824,Gujarat,Surat,53,Salaried,72919,Prime,2025-01-12
CUST000825,Maharashtra,Pune,34,Salaried,53562,Prime,2025-10-12
CUST000826,Tamil Nadu,Coimbatore,45,Salaried,53636,Prime,2025-04-01
CUST000827,Delhi,Delhi,53,Salaried,64339,Prime,2025-06-22
CUST000828,Karnataka,Bangalore,27,Small business,12000,Mass,2025-03-09
CUST000829,Karnataka,Mysore,30,Self-employed,87558,Prime,2025-04-05
CUST000830,Maharashtra,Mumbai,21,Salaried,57543,Prime,2025-04-03
CUST000831,Tamil Nadu,Coimbatore,27,Small business,22076,Mass,2025-06-26
CUST000832,Karnataka,Bangalore,58,Salaried,55984,Prime,2025-03-12
CUST000833,Gujarat,Ahmedabad,60,Gig worker,21766,Mass,2025-03-13
CUST000834,Maharashtra,Nagpur,51,Small business,20788,Mass,2025-06-13
CUST000835,Maharashtra,Mumbai,30,Small business,31509,Emerging,2025-12-16
CUST000836,Maharashtra,Nagpur,53,Self-employed,70270,Prime,2025-06-15
CUST000837,Telangana,Hyderabad,41,Small business,28041,Emerging,2026-04-30
CUST000838,Karnataka,Hubli,47,Small business,58929,Prime,2025-01-10
CUST000839,Maharashtra,Nagpur,47,Salaried,19803,Mass,2026-01-31
CUST000840,Karnataka,Bangalore,27,Salaried,32555,Emerging,2025-05-15
CUST000841,Karnataka,Bangalore,58,Self-employed,39707,Emerging,2025-02-27
CUST000842,Gujarat,Vadodara,37,Salaried,62561,Prime,2026-03-04
CUST000843,Gujarat,Surat,61,Salaried,42824,Emerging,2025-09-11
CUST000844,Karnataka,Mysore,22,Salaried,35997,Emerging,2025-03-11
CUST000845,Maharashtra,Pune,22,Small business,22864,Mass,2025-02-01
CUST000846,Karnataka,Hubli,23,Salaried,34244,Emerging,2026-02-20
CUST000847,Maharashtra,Mumbai,34,Salaried,48966,Emerging,2026-02-20
CUST000848,Delhi,Delhi,57,Salaried,33591,Emerging,2025-03-13
CUST000849,Karnataka,Bangalore,55,Salaried,62495,Prime,2026-03-18
CUST000850,Tamil Nadu,Chennai,37,Salaried,48158,Emerging,2026-04-08
CUST000851,Karnataka,Hubli,34,Salaried,47784,Emerging,2025-11-01
CUST000852,Maharashtra,Nagpur,30,Self-employed,46264,Emerging,2026-03-13
CUST000853,Karnataka,Bangalore,30,Small business,12000,Mass,2025-06-12
CUST000854,Maharashtra,Mumbai,35,Salaried,42752,Emerging,2025-01-28
CUST000855,Maharashtra,Mumbai,31,Small business,37661,Emerging,2026-04-22
CUST000856,Tamil Nadu,Chennai,52,Small business,28829,Emerging,2025-07-10
CUST000857,Maharashtra,Nagpur,33,Salaried,36217,Emerging,2025-11-21
CUST000858,Telangana,Warangal,57,Self-employed,58999,Prime,2026-03-24
CUST000859,Delhi,Delhi,52,Self-employed,73878,Prime,2025-07-02
CUST000860,Gujarat,Vadodara,23,Small business,46873,Emerging,2025-05-30
CUST000861,Tamil Nadu,Coimbatore,32,Salaried,40999,Emerging,2025-07-13
CUST000862,Karnataka,Bangalore,46,Salaried,67777,Prime,2026-01-10
CUST000863,Delhi,Delhi,56,Self-employed,84157,Prime,2026-01-15
CUST000864,Karnataka,Bangalore,27,Salaried,56384,Prime,2025-07-17
CUST000865,Maharashtra,Nagpur,26,Salaried,28733,Emerging,2025-08-10
CUST000866,Karnataka,Hubli,23,Self-employed,72458,Prime,2025-06-25
CUST000867,Telangana,Warangal,52,Salaried,34119,Emerging,2025-08-25
CUST000868,Karnataka,Bangalore,23,Salaried,39937,Emerging,2025-01-18
CUST000869,Gujarat,Vadodara,34,Small business,50445,Prime,2025-03-26
CUST000870,Karnataka,Bangalore,24,Small business,41863,Emerging,2026-02-09
CUST000871,Telangana,Warangal,34,Small business,44039,Emerging,2025-06-18
CUST000872,Maharashtra,Pune,35,Salaried,74667,Prime,2026-04-07
CUST000873,Karnataka,Bangalore,60,Self-employed,52427,Prime,2026-03-10
CUST000874,Karnataka,Bangalore,44,Salaried,44375,Emerging,2025-01-17
CUST000875,Karnataka,Mysore,41,Salaried,80886,Prime,2025-10-14
CUST000876,Delhi,Delhi,51,Self-employed,56619,Prime,2026-03-21
CUST000877,Gujarat,Ahmedabad,56,Salaried,69405,Prime,2025-06-15
CUST000878,Maharashtra,Pune,50,Small business,50346,Prime,2025-10-03
CUST000879,Delhi,Delhi,37,Small business,45231,Emerging,2025-11-06
CUST000880,Maharashtra,Pune,39,Small business,36994,Emerging,2025-07-25
CUST000881,Gujarat,Surat,34,Gig worker,61882,Prime,2025-11-11
CUST000882,Tamil Nadu,Chennai,25,Gig worker,40585,Emerging,2025-08-29
CUST000883,Maharashtra,Mumbai,32,Self-employed,47151,Emerging,2026-01-22
CUST000884,Maharashtra,Mumbai,45,Salaried,65639,Prime,2025-07-23
CUST000885,Karnataka,Mysore,49,Salaried,59589,Prime,2025-12-09
CUST000886,Maharashtra,Pune,28,Salaried,56507,Prime,2025-09-22
CUST000887,Karnataka,Mysore,38,Salaried,45499,Emerging,2025-12-17
CUST000888,Telangana,Warangal,21,Gig worker,32782,Emerging,2025-05-26
CUST000889,Tamil Nadu,Coimbatore,45,Self-employed,56912,Prime,2025-12-18
CUST000890,Maharashtra,Nagpur,51,Self-employed,55649,Prime,2025-12-21
CUST000891,Tamil Nadu,Coimbatore,33,Salaried,40439,Emerging,2025-05-27
CUST000892,Maharashtra,Nagpur,24,Salaried,33151,Emerging,2025-11-17
CUST000893,Karnataka,Bangalore,24,Salaried,42826,Emerging,2026-05-13
CUST000894,Karnataka,Hubli,40,Salaried,44202,Emerging,2025-09-24
CUST000895,Gujarat,Ahmedabad,27,Salaried,41331,Emerging,2025-10-05
CUST000896,Delhi,Delhi,33,Salaried,84063,Prime,2025-12-13
CUST000897,Gujarat,Ahmedabad,24,Salaried,62982,Prime,2025-02-20
CUST000898,Delhi,Delhi,28,Salaried,82372,Prime,2025-12-02
CUST000899,Tamil Nadu,Madurai,40,Self-employed,54230,Prime,2026-04-18
CUST000900,Maharashtra,Pune,30,Salaried,40079,Emerging,2025-03-10
CUST000901,Delhi,Delhi,52,Gig worker,12000,Mass,2025-07-26
CUST000902,Maharashtra,Nagpur,59,Salaried,56649,Prime,2025-02-15
CUST000903,Tamil Nadu,Coimbatore,33,Self-employed,56721,Prime,2025-04-29
CUST000904,Karnataka,Hubli,41,Small business,60877,Prime,2025-08-27
CUST000905,Maharashtra,Nagpur,34,Salaried,38366,Emerging,2025-10-01
CUST000906,Telangana,Hyderabad,23,Self-employed,59843,Prime,2025-09-16
CUST000907,Maharashtra,Pune,46,Salaried,89166,Prime,2026-01-18
CUST000908,Tamil Nadu,Coimbatore,22,Salaried,49012,Emerging,2025-03-13
CUST000909,Gujarat,Ahmedabad,22,Small business,22485,Mass,2025-05-25
CUST000910,Delhi,Delhi,58,Self-employed,84035,Prime,2025-02-02
CUST000911,Tamil Nadu,Madurai,28,Salaried,57350,Prime,2026-05-13
CUST000912,Gujarat,Vadodara,54,Self-employed,74618,Prime,2025-05-06
CUST000913,Tamil Nadu,Chennai,52,Self-employed,77538,Prime,2025-10-02
CUST000914,Karnataka,Mysore,47,Gig worker,62421,Prime,2025-08-12
CUST000915,Karnataka,Mysore,39,Salaried,27251,Emerging,2025-04-27
CUST000916,Maharashtra,Pune,33,Small business,12000,Mass,2026-05-11
CUST000917,Gujarat,Vadodara,27,Salaried,49923,Emerging,2026-05-01
CUST000918,Karnataka,Bangalore,53,Salaried,74384,Prime,2025-10-13
CUST000919,Delhi,Delhi,55,Self-employed,71332,Prime,2026-03-16
CUST000920,Karnataka,Mysore,50,Self-employed,30932,Emerging,2026-01-16
CUST000921,Tamil Nadu,Chennai,32,Salaried,54596,Prime,2025-11-16
CUST000922,Delhi,Delhi,54,Self-employed,92601,Affluent,2025-04-18
CUST000923,Tamil Nadu,Chennai,47,Salaried,101700,Affluent,2025-06-18
CUST000924,Tamil Nadu,Coimbatore,50,Salaried,65339,Prime,2026-03-29
CUST000925,Karnataka,Hubli,21,Small business,17141,Mass,2025-11-14
CUST000926,Karnataka,Mysore,54,Self-employed,69940,Prime,2026-02-22
CUST000927,Telangana,Warangal,52,Self-employed,84254,Prime,2025-11-13
CUST000928,Gujarat,Ahmedabad,45,Gig worker,23034,Mass,2025-10-07
CUST000929,Telangana,Hyderabad,36,Gig worker,22571,Mass,2025-12-30
CUST000930,Delhi,Delhi,60,Gig worker,73857,Prime,2025-06-17
CUST000931,Maharashtra,Nagpur,29,Salaried,66742,Prime,2025-03-16
CUST000932,Karnataka,Bangalore,42,Self-employed,88844,Prime,2026-02-18
CUST000933,Maharashtra,Mumbai,50,Self-employed,27412,Emerging,2025-08-04
CUST000934,Delhi,Delhi,26,Salaried,32010,Emerging,2025-03-08
CUST000935,Karnataka,Mysore,29,Salaried,12000,Mass,2025-06-14
CUST000936,Telangana,Hyderabad,52,Self-employed,62736,Prime,2025-09-03
CUST000937,Maharashtra,Nagpur,30,Gig worker,21591,Mass,2025-11-08
CUST000938,Karnataka,Hubli,52,Salaried,61572,Prime,2025-07-28
CUST000939,Gujarat,Vadodara,35,Salaried,61191,Prime,2025-09-01
CUST000940,Gujarat,Ahmedabad,43,Self-employed,87560,Prime,2026-02-18
CUST000941,Tamil Nadu,Coimbatore,33,Salaried,70571,Prime,2026-02-10
CUST000942,Karnataka,Bangalore,58,Salaried,49809,Emerging,2025-05-20
CUST000943,Karnataka,Bangalore,26,Salaried,73632,Prime,2026-04-28
CUST000944,Maharashtra,Mumbai,29,Salaried,36168,Emerging,2026-05-09
CUST000945,Tamil Nadu,Madurai,36,Salaried,56160,Prime,2026-03-14
CUST000946,Maharashtra,Pune,35,Salaried,32073,Emerging,2026-02-24
CUST000947,Tamil Nadu,Chennai,43,Gig worker,32413,Emerging,2025-03-13
CUST000948,Karnataka,Hubli,31,Salaried,44374,Emerging,2025-12-04
CUST000949,Karnataka,Mysore,23,Self-employed,93314,Affluent,2025-03-03
CUST000950,Tamil Nadu,Madurai,50,Salaried,66838,Prime,2025-04-27
CUST000951,Karnataka,Mysore,60,Salaried,44479,Emerging,2026-04-16
CUST000952,Maharashtra,Nagpur,43,Self-employed,61912,Prime,2026-01-02
CUST000953,Karnataka,Bangalore,52,Gig worker,34232,Emerging,2026-02-07
CUST000954,Telangana,Warangal,54,Salaried,47035,Emerging,2025-10-07
CUST000955,Gujarat,Ahmedabad,26,Salaried,51763,Prime,2025-09-20
CUST000956,Tamil Nadu,Chennai,25,Small business,44477,Emerging,2025-05-24
CUST000957,Tamil Nadu,Madurai,28,Small business,22356,Mass,2025-09-24
CUST000958,Tamil Nadu,Coimbatore,61,Salaried,47656,Emerging,2025-05-21
CUST000959,Karnataka,Bangalore,30,Salaried,59300,Prime,2025-08-17
CUST000960,Telangana,Hyderabad,60,Self-employed,99653,Affluent,2025-01-27
CUST000961,Karnataka,Bangalore,21,Salaried,60029,Prime,2025-11-29
CUST000962,Gujarat,Vadodara,39,Small business,40341,Emerging,2026-04-01
CUST000963,Maharashtra,Nagpur,58,Self-employed,74327,Prime,2025-12-17
CUST000964,Gujarat,Surat,52,Salaried,33715,Emerging,2026-04-01
CUST000965,Maharashtra,Nagpur,34,Self-employed,65778,Prime,2025-11-07
CUST000966,Maharashtra,Nagpur,45,Salaried,32200,Emerging,2025-01-29
CUST000967,Maharashtra,Mumbai,55,Small business,34005,Emerging,2025-04-26
CUST000968,Tamil Nadu,Chennai,38,Self-employed,40365,Emerging,2026-03-25
CUST000969,Tamil Nadu,Madurai,30,Salaried,44030,Emerging,2025-09-02
CUST000970,Maharashtra,Mumbai,46,Small business,63463,Prime,2025-09-12
CUST000971,Telangana,Warangal,60,Salaried,65256,Prime,2025-10-28
CUST000972,Karnataka,Hubli,45,Self-employed,78927,Prime,2025-03-17
CUST000973,Karnataka,Mysore,49,Salaried,59342,Prime,2025-11-19
CUST000974,Delhi,Delhi,40,Small business,58579,Prime,2025-08-18
CUST000975,Karnataka,Bangalore,27,Salaried,84518,Prime,2025-05-07
CUST000976,Karnataka,Hubli,43,Gig worker,28266,Emerging,2025-11-30
CUST000977,Delhi,Delhi,47,Salaried,69541,Prime,2025-07-13
CUST000978,Karnataka,Mysore,51,Self-employed,74843,Prime,2025-06-18
CUST000979,Maharashtra,Mumbai,57,Self-employed,15873,Mass,2025-07-10
CUST000980,Tamil Nadu,Madurai,33,Self-employed,45720,Emerging,2025-09-12
CUST000981,Telangana,Warangal,43,Gig worker,66363,Prime,2025-11-05
CUST000982,Maharashtra,Pune,61,Gig worker,70279,Prime,2025-04-30
CUST000983,Telangana,Warangal,58,Gig worker,13789,Mass,2025-10-18
CUST000984,Tamil Nadu,Chennai,39,Self-employed,61273,Prime,2026-02-27
CUST000985,Gujarat,Vadodara,21,Small business,71260,Prime,2025-11-20
CUST000986,Delhi,Delhi,48,Salaried,53059,Prime,2025-04-14
CUST000987,Tamil Nadu,Madurai,47,Self-employed,77979,Prime,2025-06-16
CUST000988,Tamil Nadu,Madurai,26,Self-employed,96929,Affluent,2025-08-14
CUST000989,Karnataka,Mysore,21,Small business,25418,Emerging,2025-10-22
CUST000990,Karnataka,Bangalore,34,Self-employed,95680,Affluent,2026-03-21
CUST000991,Gujarat,Surat,24,Salaried,73006,Prime,2026-03-14
CUST000992,Karnataka,Mysore,44,Small business,29897,Emerging,2025-12-12
CUST000993,Maharashtra,Mumbai,38,Gig worker,44491,Emerging,2026-01-06
CUST000994,Gujarat,Surat,52,Salaried,42708,Emerging,2026-04-02
CUST000995,Karnataka,Hubli,28,Self-employed,84823,Prime,2025-02-23
CUST000996,Maharashtra,Pune,21,Self-employed,81098,Prime,2026-01-27
CUST000997,Telangana,Warangal,33,Gig worker,22107,Mass,2025-09-08
CUST000998,Telangana,Warangal,29,Gig worker,61411,Prime,2025-02-11
CUST000999,Karnataka,Bangalore,33,Self-employed,61713,Prime,2025-05-10
CUST001000,Karnataka,Bangalore,50,Self-employed,41614,Emerging,2025-01-28
CUST001001,Tamil Nadu,Madurai,45,Salaried,34613,Emerging,2025-04-14
CUST001002,Karnataka,Bangalore,42,Self-employed,63060,Prime,2025-06-17
CUST001003,Telangana,Warangal,45,Gig worker,39557,Emerging,2025-03-15
CUST001004,Karnataka,Mysore,41,Self-employed,69978,Prime,2026-05-13
CUST001005,Karnataka,Hubli,48,Salaried,28364,Emerging,2026-04-05
CUST001006,Maharashtra,Nagpur,36,Salaried,56547,Prime,2025-05-01
CUST001007,Karnataka,Mysore,40,Salaried,41363,Emerging,2025-09-05
CUST001008,Karnataka,Mysore,36,Self-employed,56144,Prime,2025-08-01
CUST001009,Delhi,Delhi,25,Salaried,49940,Emerging,2025-07-30
CUST001010,Karnataka,Hubli,47,Salaried,49293,Emerging,2026-04-13
CUST001011,Delhi,Delhi,38,Salaried,73232,Prime,2025-01-29
CUST001012,Telangana,Warangal,54,Salaried,79367,Prime,2025-08-21
CUST001013,Tamil Nadu,Chennai,41,Salaried,62929,Prime,2025-04-07
CUST001014,Gujarat,Surat,43,Gig worker,17257,Mass,2025-09-16
CUST001015,Karnataka,Bangalore,33,Salaried,36845,Emerging,2025-06-12
CUST001016,Tamil Nadu,Madurai,37,Self-employed,65387,Prime,2025-05-08
CUST001017,Karnataka,Hubli,60,Small business,23718,Mass,2026-03-13
CUST001018,Karnataka,Mysore,24,Small business,48524,Emerging,2025-12-14
CUST001019,Delhi,Delhi,33,Salaried,42852,Emerging,2025-03-21
CUST001020,Telangana,Warangal,59,Salaried,55472,Prime,2025-01-11
CUST001021,Telangana,Warangal,27,Salaried,81272,Prime,2025-11-11
CUST001022,Maharashtra,Mumbai,59,Self-employed,86878,Prime,2025-11-26
CUST001023,Maharashtra,Pune,25,Small business,13377,Mass,2025-06-15
CUST001024,Gujarat,Vadodara,49,Salaried,46968,Emerging,2025-04-24
CUST001025,Karnataka,Hubli,25,Gig worker,38221,Emerging,2026-02-07
CUST001026,Karnataka,Hubli,36,Salaried,53371,Prime,2025-12-27
CUST001027,Karnataka,Mysore,25,Self-employed,67215,Prime,2025-11-09
CUST001028,Karnataka,Mysore,31,Self-employed,50197,Prime,2025-07-10
CUST001029,Telangana,Warangal,24,Salaried,53366,Prime,2025-08-05
CUST001030,Delhi,Delhi,49,Salaried,60307,Prime,2025-01-10
CUST001031,Karnataka,Mysore,35,Self-employed,91460,Affluent,2025-05-26
CUST001032,Maharashtra,Mumbai,44,Salaried,91072,Affluent,2026-04-20
CUST001033,Karnataka,Bangalore,31,Salaried,95187,Affluent,2025-03-08
CUST001034,Karnataka,Mysore,56,Gig worker,25581,Emerging,2025-05-04
CUST001035,Karnataka,Bangalore,39,Salaried,74776,Prime,2026-04-18
CUST001036,Delhi,Delhi,57,Small business,27599,Emerging,2026-03-20
CUST001037,Karnataka,Hubli,35,Salaried,68840,Prime,2025-09-17
CUST001038,Maharashtra,Pune,22,Gig worker,48299,Emerging,2025-06-14
CUST001039,Karnataka,Mysore,34,Small business,13163,Mass,2025-02-25
CUST001040,Maharashtra,Mumbai,29,Salaried,83464,Prime,2025-09-21
CUST001041,Tamil Nadu,Coimbatore,44,Salaried,93463,Affluent,2025-04-14
CUST001042,Maharashtra,Nagpur,59,Salaried,45989,Emerging,2025-07-31
CUST001043,Telangana,Warangal,45,Gig worker,41571,Emerging,2026-02-25
CUST001044,Tamil Nadu,Coimbatore,61,Self-employed,106405,Affluent,2025-02-20
CUST001045,Tamil Nadu,Chennai,56,Gig worker,49822,Emerging,2025-12-15
CUST001046,Delhi,Delhi,36,Salaried,57545,Prime,2025-07-26
CUST001047,Maharashtra,Nagpur,26,Self-employed,76767,Prime,2025-11-10
CUST001048,Karnataka,Hubli,23,Small business,39291,Emerging,2025-07-16
CUST001049,Tamil Nadu,Chennai,42,Salaried,79736,Prime,2025-09-11
CUST001050,Karnataka,Mysore,58,Self-employed,97940,Affluent,2025-04-30
CUST001051,Karnataka,Bangalore,28,Salaried,37601,Emerging,2025-01-15
CUST001052,Maharashtra,Mumbai,39,Small business,12000,Mass,2025-10-15
CUST001053,Telangana,Warangal,60,Salaried,36746,Emerging,2025-05-23
CUST001054,Karnataka,Hubli,25,Salaried,27045,Emerging,2025-02-25
CUST001055,Karnataka,Bangalore,52,Salaried,57537,Prime,2025-03-09
CUST001056,Tamil Nadu,Coimbatore,33,Self-employed,74340,Prime,2025-04-20
CUST001057,Gujarat,Surat,60,Salaried,61551,Prime,2025-10-12
CUST001058,Tamil Nadu,Madurai,48,Salaried,21592,Mass,2026-01-03
